"myPickSelected","hasVisualization","table","symmetry","polish","lxwRatio","fluorescence","depth","cut","culet","color","clarity","shapeName","shapeCode","id","skus","shipsInDaysSet","shipsInDays","pricePerCarat","price","dateSet","date","carat","detailsPageUrl","detailsUrl","_id"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09553087","./diamond-details/LD09553087","0.50","Nov 7","Nov 8","$1,270","$2,540","Call","Call","LD09553087","LD09553087","RD","Round","SI1","G","None","Ideal","61.9","None","1.00","Excellent","Excellent","60.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09564482","./diamond-details/LD09564482","0.50","Nov 7","Nov 8","$1,271","$2,542","Call","Call","LD09564482","LD09564482","RD","Round","SI1","E","None","Ideal","62.5","None","1.00","Very Good","Very Good","56.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09526917","./diamond-details/LD09526917","0.50","Nov 7","Nov 8","$1,272","$2,544","Call","Call","LD09526917","LD09526917","RD","Round","SI1","F","None","Ideal","62.7","None","1.01","Excellent","Very Good","55.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09534101","./diamond-details/LD09534101","0.50","Nov 7","Nov 8","$1,273","$2,546","Call","Call","LD09534101","LD09534101","RD","Round","SI1","G","None","Ideal","61.0","None","1.00","Excellent","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09552618","./diamond-details/LD09552618","0.50","Nov 7","Nov 8","$1,273","$2,546","Call","Call","LD09552618","LD09552618","RD","Round","SI1","F","None","Ideal","59.4","None","1.00","Very Good","Excellent","61.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09449203","./diamond-details/LD09449203","0.50","Nov 8","Nov 9","$1,274","$2,548","Call","Call","LD09449203","LD09449203","RD","Round","SI1","E","None","Ideal","61.7","None","1.01","Excellent","Very Good","56.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09390793","./diamond-details/LD09390793","0.50","Nov 8","Nov 9","$1,277","$2,554","Call","Call","LD09390793","LD09390793","RD","Round","SI1","F","None","Ideal","59.6","None","1.01","Excellent","Very Good","61.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09417781","./diamond-details/LD09417781","0.50","Nov 8","Nov 9","$1,277","$2,554","Call","Call","LD09417781","LD09417781","RD","Round","SI1","F","None","Ideal","61.0","None","1.01","Excellent","Very Good","59.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09518569","./diamond-details/LD09518569","0.50","Nov 7","Nov 8","$1,277","$2,554","Call","Call","LD09518569","LD09518569","RD","Round","SI1","F","None","Ideal","62.9","None","1.01","Excellent","Very Good","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09532200","./diamond-details/LD09532200","0.50","Nov 7","Nov 8","$1,278","$2,556","Call","Call","LD09532200","LD09532200","RD","Round","SI1","H","None","Ideal","63.0","None","1.01","Excellent","Excellent","56.0","false","false"
