myPickSelected,hasVisualization,table,symmetry,polish,lxwRatio,fluorescence,depth,cut,culet,color,clarity,shapeName,shapeCode,id,skus,shipsInDaysSet,shipsInDays,pricePerCarat,price,dateSet,date,carat,detailsPageUrl,detailsUrl,_id,
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,61.1,Ideal,None,H,SI2,Round,RD,LD08895241,LD08895241,Call,Call,"$2,270","$1,135",21-Sep,20-Sep,0.5,./diamond-details/LD08895241,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08895241,59b7181b18087df2bb992e11
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,59.9,Ideal,None,H,SI2,Round,RD,LD09283029,LD09283029,Call,Call,"$2,266","$1,133",21-Sep,20-Sep,0.5,./diamond-details/LD09283029,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283029,59b7181b18087df2bb992e10
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,SI2,Round,RD,LD08958468,LD08958468,Call,Call,"$2,282","$1,141",21-Sep,20-Sep,0.5,./diamond-details/LD08958468,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08958468,59b7181b18087df2bb992e12
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,60.4,Ideal,None,H,SI2,Round,RD,LD08941644,LD08941644,Call,Call,"$2,294","$1,147",21-Sep,20-Sep,0.5,./diamond-details/LD08941644,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08941644,59b7181b18087df2bb992e13
0,FALSE,FALSE,60,Excellent,Excellent,1,None,59,Ideal,None,H,SI2,Round,RD,LD09283023,LD09283023,Call,Call,"$2,294","$1,147",21-Sep,20-Sep,0.5,./diamond-details/LD09283023,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283023,59b7181b18087df2bb992e14
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,61.8,Ideal,None,H,SI2,Round,RD,LD09283026,LD09283026,Call,Call,"$2,294","$1,147",21-Sep,20-Sep,0.5,./diamond-details/LD09283026,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283026,59b7181b18087df2bb992e15
0,FALSE,FALSE,58,Excellent,Excellent,1,None,61.9,Ideal,None,H,SI2,Round,RD,LD09283027,LD09283027,Call,Call,"$2,294","$1,147",21-Sep,20-Sep,0.5,./diamond-details/LD09283027,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283027,59b7181b18087df2bb992e16
0,FALSE,FALSE,59,Excellent,Excellent,1,None,62.1,Ideal,None,H,SI2,Round,RD,LD09283028,LD09283028,Call,Call,"$2,294","$1,147",21-Sep,20-Sep,0.5,./diamond-details/LD09283028,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283028,59b7181b18087df2bb992e17
0,FALSE,FALSE,56,Excellent,Very Good,1,None,61.4,Ideal,None,H,SI1,Round,RD,LD09207111,LD09207111,Call,Call,"$2,298","$1,149",21-Sep,20-Sep,0.5,./diamond-details/LD09207111,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09207111,59b7181b18087df2bb992e19
0,FALSE,FALSE,59,Excellent,Excellent,1,None,61.4,Ideal,None,H,SI2,Round,RD,LD09286551,LD09286551,Call,Call,"$2,294","$1,147",21-Sep,20-Sep,0.5,./diamond-details/LD09286551,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09286551,59b7181b18087df2bb992e18
0,FALSE,FALSE,61,Excellent,Excellent,1.01,None,59.3,Ideal,None,H,SI2,Round,RD,LD09333179,LD09333179,Call,Call,"$2,298","$1,149",21-Sep,20-Sep,0.5,./diamond-details/LD09333179,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09333179,59b7181b18087df2bb992e1a
0,FALSE,FALSE,58,Excellent,Excellent,1.01,Faint,61.6,Ideal,None,H,SI2,Round,RD,LD09348059,LD09348059,Call,Call,"$2,298","$1,149",15-Sep,14-Sep,0.5,./diamond-details/LD09348059,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09348059,59b7181b18087df2bb992e1b
0,FALSE,TRUE,56,Very Good,Very Good,1.01,None,62.7,Ideal,None,H,SI1,Round,RD,LD08782823,LD08782823,Call,Call,"$2,302","$1,151",21-Sep,20-Sep,0.5,./diamond-details/LD08782823,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08782823,59b7181b18087df2bb992e1c
0,FALSE,FALSE,60,Excellent,Excellent,1.01,Faint,61.6,Ideal,None,H,SI2,Round,RD,LD09279012,LD09279012,Call,Call,"$2,310","$1,155",21-Sep,20-Sep,0.5,./diamond-details/LD09279012,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09279012,59b7181b18087df2bb992e1d
0,FALSE,FALSE,58,Excellent,Excellent,1,None,62.9,Ideal,None,H,SI2,Round,RD,LD09022716,LD09022716,Call,Call,"$2,318","$1,159",15-Sep,14-Sep,0.5,./diamond-details/LD09022716,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09022716,59b7181b18087df2bb992e1e
0,FALSE,FALSE,60,Excellent,Excellent,1.01,Faint,62.2,Ideal,None,H,SI2,Round,RD,LD09144448,LD09144448,Call,Call,"$2,318","$1,159",21-Sep,20-Sep,0.5,./diamond-details/LD09144448,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09144448,59b7181b18087df2bb992e1f
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,62,Ideal,None,H,SI2,Round,RD,LD09283025,LD09283025,Call,Call,"$2,322","$1,161",21-Sep,20-Sep,0.5,./diamond-details/LD09283025,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283025,59b7181b18087df2bb992e21
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,SI2,Round,RD,LD09283024,LD09283024,Call,Call,"$2,322","$1,161",21-Sep,20-Sep,0.5,./diamond-details/LD09283024,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283024,59b7181b18087df2bb992e20
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,61.6,Ideal,None,H,SI2,Round,RD,LD09059376,LD09059376,Call,Call,"$2,326","$1,163",21-Sep,20-Sep,0.5,./diamond-details/LD09059376,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09059376,59b7181b18087df2bb992e22
0,FALSE,FALSE,61,Excellent,Excellent,1.01,Faint,60.5,Ideal,None,H,SI2,Round,RD,LD09189484,LD09189484,Call,Call,"$2,326","$1,163",21-Sep,20-Sep,0.5,./diamond-details/LD09189484,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09189484,59b7181b18087df2bb992e23
0,FALSE,TRUE,59,Excellent,Excellent,1.01,None,61.5,Ideal,None,H,SI2,Round,RD,LD09314570,LD09314570,Call,Call,"$2,326","$1,163",21-Sep,20-Sep,0.5,./diamond-details/LD09314570,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09314570,59b7181b18087df2bb992e24
0,FALSE,TRUE,55,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,SI2,Round,RD,LD09314571,LD09314571,Call,Call,"$2,326","$1,163",21-Sep,20-Sep,0.5,./diamond-details/LD09314571,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09314571,59b7181b18087df2bb992e25
0,FALSE,TRUE,61,Excellent,Excellent,1.01,None,59.4,Ideal,None,H,SI2,Round,RD,LD09314572,LD09314572,Call,Call,"$2,326","$1,163",21-Sep,20-Sep,0.5,./diamond-details/LD09314572,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09314572,59b7181b18087df2bb992e26
0,FALSE,FALSE,55,Excellent,Excellent,1.01,Faint,62.5,Ideal,None,H,SI2,Round,RD,LD08891951,LD08891951,Call,Call,"$2,334","$1,167",21-Sep,20-Sep,0.5,./diamond-details/LD08891951,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08891951,59b7181b18087df2bb992e27
0,FALSE,FALSE,58,Very Good,Very Good,1.01,None,62.4,Ideal,None,H,SI1,Round,RD,LD08953102,LD08953102,Call,Call,"$2,334","$1,167",21-Sep,20-Sep,0.5,./diamond-details/LD08953102,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08953102,59b7181b18087df2bb992e28
0,FALSE,FALSE,58,Excellent,Excellent,1,None,61.7,Ideal,None,H,SI2,Round,RD,LD09184789,LD09184789,Call,Call,"$2,334","$1,167",21-Sep,20-Sep,0.5,./diamond-details/LD09184789,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09184789,59b7181b18087df2bb992e29
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,62.4,Ideal,None,H,SI2,Round,RD,LD09304819,LD09304819,Call,Call,"$2,340","$1,170",21-Sep,20-Sep,0.5,./diamond-details/LD09304819,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09304819,59b7181b18087df2bb992e2a
0,FALSE,FALSE,62,Excellent,Excellent,1.01,Faint,61.4,Ideal,None,H,SI2,Round,RD,LD09315436,LD09315436,Call,Call,"$2,340","$1,170",21-Sep,20-Sep,0.5,./diamond-details/LD09315436,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09315436,59b7181b18087df2bb992e2b
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,63.2,Ideal,None,H,SI2,Round,RD,LD09319309,LD09319309,Call,Call,"$2,340","$1,170",21-Sep,20-Sep,0.5,./diamond-details/LD09319309,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09319309,59b7181b18087df2bb992e2c
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,SI2,Round,RD,LD09314568,LD09314568,Call,Call,"$2,356","$1,178",21-Sep,20-Sep,0.5,./diamond-details/LD09314568,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09314568,59b7181b18087df2bb992e2e
0,FALSE,FALSE,59,Excellent,Excellent,1,Faint,60.3,Ideal,None,H,SI2,Round,RD,LD09266041,LD09266041,Call,Call,"$2,356","$1,178",21-Sep,20-Sep,0.5,./diamond-details/LD09266041,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09266041,59b7181b18087df2bb992e2d
0,FALSE,FALSE,57,Excellent,Excellent,1.01,Faint,61.4,Ideal,None,H,SI2,Round,RD,LD09345467,LD09345467,Call,Call,"$2,356","$1,178",21-Sep,20-Sep,0.5,./diamond-details/LD09345467,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09345467,59b7181b18087df2bb992e2f
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,63.1,Ideal,None,H,SI2,Round,RD,LD09330897,LD09330897,Call,Call,"$2,358","$1,179",21-Sep,20-Sep,0.5,./diamond-details/LD09330897,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09330897,59b7181b18087df2bb992e30
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,61.3,Ideal,None,H,SI2,Round,RD,LD09330898,LD09330898,Call,Call,"$2,358","$1,179",21-Sep,20-Sep,0.5,./diamond-details/LD09330898,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09330898,59b7181b18087df2bb992e31
0,FALSE,FALSE,57,Excellent,Excellent,1,None,62.4,Ideal,None,H,SI2,Round,RD,LD09103869,LD09103869,Call,Call,"$2,370","$1,185",21-Sep,20-Sep,0.5,./diamond-details/LD09103869,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09103869,59b7181b18087df2bb992e32
0,FALSE,TRUE,59,Excellent,Excellent,1,None,62.2,Ideal,None,H,SI2,Round,RD,LD09057936,LD09057936,Call,Call,"$2,378","$1,189",15-Sep,14-Sep,0.5,./diamond-details/LD09057936,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09057936,59b7181b18087df2bb992e33
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,SI2,Round,RD,LD09345468,LD09345468,Call,Call,"$2,386","$1,193",21-Sep,20-Sep,0.5,./diamond-details/LD09345468,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09345468,59b7181b18087df2bb992e34
0,FALSE,TRUE,55,Excellent,Excellent,1,Strong,62.6,Ideal,None,H,VVS1,Round,RD,LD09294226,LD09294226,Call,Call,"$2,404","$1,202",21-Sep,20-Sep,0.5,./diamond-details/LD09294226,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09294226,59b7181b18087df2bb992e35
0,FALSE,FALSE,55,Excellent,Very Good,1.01,Faint,61.5,Ideal,None,H,SI1,Round,RD,LD09326150,LD09326150,Call,Call,"$2,438","$1,219",21-Sep,20-Sep,0.5,./diamond-details/LD09326150,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09326150,59b7181b18087df2bb992e36
0,FALSE,FALSE,60,Excellent,Excellent,1.01,Medium,61.2,Ideal,None,H,SI1,Round,RD,LD09359808,LD09359808,Call,Call,"$2,444","$1,222",21-Sep,20-Sep,0.5,./diamond-details/LD09359808,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09359808,59b7181b18087df2bb992e37
0,FALSE,TRUE,56,Very Good,Very Good,1.01,None,62.6,Ideal,None,H,SI1,Round,RD,LD08280618,LD08280618,Call,Call,"$2,460","$1,230",19-Sep,18-Sep,0.5,./diamond-details/LD08280618,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08280618,59b7181b18087df2bb992e38
0,FALSE,FALSE,56,Excellent,Excellent,1,None,63.1,Ideal,None,H,SI1,Round,RD,LD08899416,LD08899416,Call,Call,"$2,466","$1,233",19-Sep,18-Sep,0.5,./diamond-details/LD08899416,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08899416,59b7181b18087df2bb992e39
0,FALSE,FALSE,58,Very Good,Very Good,1.02,None,62.5,Ideal,None,H,SI2,Round,RD,LD07205853,LD07205853,Call,Call,"$2,468","$1,234",15-Sep,14-Sep,0.5,./diamond-details/LD07205853,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07205853,59b7181b18087df2bb992e3a
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.1,Ideal,None,H,SI2,Round,RD,LD09058063,LD09058063,Call,Call,"$2,468","$1,234",21-Sep,20-Sep,0.5,./diamond-details/LD09058063,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09058063,59b7181b18087df2bb992e3b
0,FALSE,FALSE,60,Excellent,Very Good,1,Faint,61.4,Ideal,None,H,SI1,Round,RD,LD09351087,LD09351087,Call,Call,"$2,468","$1,234",21-Sep,20-Sep,0.5,./diamond-details/LD09351087,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09351087,59b7181b18087df2bb992e3c
0,FALSE,TRUE,61,Excellent,Excellent,1,None,60.8,Ideal,None,H,SI1,Round,RD,LD09029624,LD09029624,Call,Call,"$2,470","$1,235",21-Sep,20-Sep,0.5,./diamond-details/LD09029624,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09029624,59b7181b18087df2bb992e3d
0,FALSE,FALSE,60,Excellent,Excellent,1,None,59.6,Ideal,None,H,SI1,Round,RD,LD09331426,LD09331426,Call,Call,"$2,480","$1,240",21-Sep,20-Sep,0.5,./diamond-details/LD09331426,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09331426,59b7181b18087df2bb992e3e
0,FALSE,FALSE,55,Excellent,Excellent,1.01,Faint,62.9,Ideal,None,H,SI1,Round,RD,LD09351960,LD09351960,Call,Call,"$2,480","$1,240",21-Sep,20-Sep,0.5,./diamond-details/LD09351960,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09351960,59b7181b18087df2bb992e3f
0,FALSE,TRUE,54,Excellent,Excellent,1.01,Strong,63.2,Ideal,None,H,VS2,Round,RD,LD09268656,LD09268656,Call,Call,"$2,482","$1,241",21-Sep,20-Sep,0.5,./diamond-details/LD09268656,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09268656,59b7181b18087df2bb992e40
0,FALSE,FALSE,60,Very Good,Excellent,1.01,Faint,61.8,Ideal,None,H,SI1,Round,RD,LD08753842,LD08753842,Call,Call,"$2,490","$1,245",21-Sep,20-Sep,0.5,./diamond-details/LD08753842,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08753842,59b7181b18087df2bb992e41
0,FALSE,FALSE,57,Excellent,Excellent,1.01,Faint,62.5,Ideal,None,H,SI1,Round,RD,LD09128343,LD09128343,Call,Call,"$2,512","$1,256",21-Sep,20-Sep,0.5,./diamond-details/LD09128343,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09128343,59b7181b18087df2bb992e42
0,FALSE,FALSE,58,Excellent,Excellent,1,Faint,59.2,Ideal,None,H,SI1,Round,RD,LD09196668,LD09196668,Call,Call,"$2,518","$1,259",21-Sep,20-Sep,0.5,./diamond-details/LD09196668,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09196668,59b7181b18087df2bb992e43
0,FALSE,FALSE,61,Excellent,Excellent,1.01,Faint,59,Ideal,None,H,SI1,Round,RD,LD09307432,LD09307432,Call,Call,"$2,518","$1,259",21-Sep,20-Sep,0.5,./diamond-details/LD09307432,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09307432,59b7181b18087df2bb992e44
0,FALSE,FALSE,59,Very Good,Excellent,1.01,Faint,60.8,Ideal,None,H,SI1,Round,RD,LD09286549,LD09286549,Call,Call,"$2,520","$1,260",21-Sep,20-Sep,0.5,./diamond-details/LD09286549,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09286549,59b7181b18087df2bb992e45
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,61.6,Ideal,None,H,SI1,Round,RD,LD08343933,LD08343933,Call,Call,"$2,540","$1,270",21-Sep,20-Sep,0.5,./diamond-details/LD08343933,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08343933,59b7181b18087df2bb992e46
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,SI1,Round,RD,LD09322613,LD09322613,Call,Call,"$2,540","$1,270",21-Sep,20-Sep,0.5,./diamond-details/LD09322613,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09322613,59b7181b18087df2bb992e47
0,FALSE,FALSE,56,Excellent,Very Good,1,None,62.3,Ideal,None,H,SI1,Round,RD,LD09355603,LD09355603,Call,Call,"$2,542","$1,271",21-Sep,20-Sep,0.5,./diamond-details/LD09355603,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09355603,59b7181b18087df2bb992e48
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,SI1,Round,RD,LD08560391,LD08560391,Call,Call,"$2,558","$1,279",21-Sep,20-Sep,0.5,./diamond-details/LD08560391,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08560391,59b7181b18087df2bb992e49
0,FALSE,FALSE,61,Excellent,Excellent,1.01,None,61.2,Ideal,None,H,SI1,Round,RD,LD09344468,LD09344468,Call,Call,"$2,564","$1,282",21-Sep,20-Sep,0.5,./diamond-details/LD09344468,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09344468,59b7181b18087df2bb992e4a
0,FALSE,FALSE,58,Excellent,Excellent,1,Faint,60.6,Ideal,None,H,SI1,Round,RD,LD09362121,LD09362121,Call,Call,"$2,566","$1,283",21-Sep,20-Sep,0.5,./diamond-details/LD09362121,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09362121,59b7181b18087df2bb992e4b
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,61.2,Ideal,None,H,SI1,Round,RD,LD09059766,LD09059766,Call,Call,"$2,576","$1,288",21-Sep,20-Sep,0.5,./diamond-details/LD09059766,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09059766,59b7181b18087df2bb992e4c
0,FALSE,TRUE,56,Excellent,Excellent,1,Medium,61.8,Ideal,None,H,VS2,Round,RD,LD09207096,LD09207096,Call,Call,"$2,584","$1,292",21-Sep,20-Sep,0.5,./diamond-details/LD09207096,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09207096,59b7181b18087df2bb992e4d
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62.5,Ideal,None,H,SI1,Round,RD,LD09200080,LD09200080,Call,Call,"$2,586","$1,293",21-Sep,20-Sep,0.5,./diamond-details/LD09200080,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09200080,59b7181b18087df2bb992e4e
0,FALSE,FALSE,57,Excellent,Very Good,1,None,61.4,Ideal,None,H,VVS2,Round,RD,LD08949881,LD08949881,Call,Call,"$2,610","$1,305",21-Sep,20-Sep,0.5,./diamond-details/LD08949881,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08949881,59b7181b18087df2bb992e4f
0,FALSE,FALSE,57,Excellent,Excellent,1,None,62.5,Ideal,None,H,SI1,Round,RD,LD09136801,LD09136801,Call,Call,"$2,614","$1,307",21-Sep,20-Sep,0.5,./diamond-details/LD09136801,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09136801,59b7181b18087df2bb992e50
